id,trade_code,name
2875,003632,招商稳乾定开混合A
2876,003633,招商稳乾定开混合C
2877,003634,嘉实农业产业股票
2878,003637,安信永鑫增强债券A
2879,003638,安信永鑫增强债券C
2880,003640,兴业裕丰债券
2881,003641,长盛盛丰灵活配置混合A
2882,003642,长盛盛丰灵活配置混合C
2883,003643,工银国债纯债债券C
2884,003646,创金合信中证1000指数增强A
2885,003647,创金合信中证1000指数增强C
2886,003648,融通通祺债券
2887,003650,融通通润债券
2888,003651,博时丰达纯债6个月定开债
2889,003655,信达澳银新财富混合
2890,003656,民生加银鑫元纯债A
2891,003657,民生加银鑫元纯债C
2892,003658,长盛量化多策略灵活配置混合
2893,003659,山西策略灵活配置混合
2894,003660,中加纯债两年债券A
2895,003661,中加纯债两年债券C
2896,003662,鹏华永盛一年定开债
2897,003663,鹏华兴泰定期开放混合
2898,003664,新沃通利纯债A
2899,003665,新沃通利纯债C
2900,003666,天弘金明灵活配置混合
2901,003668,东方红益鑫纯债A
2902,003669,东方红益鑫纯债C
2903,003670,中融物联网主题灵活配置混合
2904,003671,兴业裕恒债券
2905,003672,兴业裕华债券
2906,003673,中加丰裕纯债债券
2907,003674,融通通玺债券
2908,003678,中融现金增利货币A
2909,003679,中融现金增利货币C
2910,003680,华润元大双鑫债券A
2911,003681,建信睿享纯债债券
2912,003682,博时安弘一年定开债A
2913,003683,博时安弘一年定开债C
2914,003684,汇安丰融混合A
2915,003685,汇安丰融混合C
2916,003691,农银金泰一年定开债
2917,003692,大成景尚灵活配置混合A
2918,003693,大成景尚灵活配置混合C
2919,003696,国泰润鑫定开债发起式
2920,003697,华夏睿磐泰盛定开混合
2921,003702,平安中证沪港深高股息
2922,003703,博时富鑫纯债
2923,003704,光大保德信事件驱动混合
2924,003708,博时民丰纯债A
2925,003709,博时民丰纯债C
2926,003710,国投瑞银和顺债券
2927,003711,泰达宏利京元宝货币A
2928,003712,泰达宏利京元宝货币B
2929,003713,英大睿盛A
2930,003714,英大睿盛C
2931,003715,宝盈消费主题混合
2932,003717,中银量化精选混合
2933,003718,易方达标普500指数美元汇
2934,003719,易方达标普医疗保健美元汇
2935,003720,易标普生物科技美元汇
2936,003721,易标普信息科技美元汇
2937,003722,易方达纳斯达克100美元汇
2938,003723,华润元大双鑫债券C
2939,003728,融通通宸债券
2940,003730,博时富华纯债债券
2941,003731,长安泓泽纯债债券A
2942,003732,长安泓泽纯债债券C
2943,003733,金鹰添裕纯债债券
2944,003734,万家瑞盈灵活配置混合A
2945,003735,万家瑞盈灵活配置混合C
2946,003738,新华华瑞灵活配置混合
2947,003739,新华鑫弘灵活配置混合
2948,003741,鹏华丰盈债券
2949,003742,汇安嘉汇纯债债券
2950,003743,广发汇平一年定开债A
2951,003744,广发汇平一年定开债C
2952,003745,广发多元新兴股票
2953,003746,广发汇瑞3个月定开债券
2954,003747,万家鑫享纯债A
2955,003748,万家鑫享纯债C
2956,003749,创金合信鑫收益混合A
2957,003750,创金合信鑫收益混合C
2958,003751,万家瑞隆混合
2959,003752,工银如意货币A
2960,003753,工银如意货币B
2961,003754,国泰普益混合A
2962,003755,国泰普益混合C
2963,003760,国泰宁益定期开放灵活配置混合A
2964,003761,国泰宁益定期开放灵活配置混合C
2965,003762,国开开泰灵活配置混合A
2966,003763,国开开泰灵活配置混合C
2967,003765,广发创业板ETF联接A
2968,003766,广发创业板ETF联接C
2969,003767,泰达宏利纯利债券A
2970,003768,泰达宏利纯利债券C
2971,003769,中银品质生活混合
2972,003770,中银丰庆定期开放债券
2973,003776,南方宣利定开债A
2974,003777,南方宣利定开债C
2975,003780,鹏华兴悦定期开放混合
2976,003782,招商稳阳定开混合A
2977,003783,招商稳阳定开混合C
2978,003787,方正富邦惠利纯债A
2979,003788,方正富邦惠利纯债C
2980,003792,民生加银现金宝货币C
2981,003793,泰达宏利溢利债券A
2982,003794,泰达宏利溢利债券C
2983,003795,方正富邦睿利纯债A
2984,003796,方正富邦睿利纯债C
2985,003797,华安新瑞利混合A
2986,003798,华安新瑞利混合C
2987,003799,华安新泰利灵活配置混合A
2988,003800,华安新泰利灵活配置混合C
2989,003803,华安新丰利灵活配置混合A
2990,003804,华安新丰利灵活配置混合C
2991,003805,华安新恒利混合A
2992,003806,华安新恒利混合C
2993,003809,招商招顺纯债A
2994,003810,招商招顺纯债C
2995,003811,中金金利A
2996,003812,中金金利C
2997,003813,泰康金泰3月定开混合
2998,003814,银华上证10年期国债A
2999,003815,银华上证10年期国债C
3000,003816,银华日利B
3001,003817,银华上证5年期国债指数A
3002,003818,银华上证5年期国债指数C
3003,003819,广发景华纯债
3004,003822,中信建投轮换混合A
3005,003823,中信建投轮换混合C
3006,003824,天弘信利债券A
3007,003825,天弘信利债券C
3008,003826,华夏鼎汇债券A
3009,003827,华夏鼎汇债券C
3010,003828,鹏华兴惠定期开放混合
3011,003831,建信鑫瑞回报灵活配置混合
3012,003832,中银丰润定期开放债券
3013,003833,金鹰添富纯债债券
3014,003834,华夏能源革新股票
3015,003835,鹏华沪深港新兴成长混合
3016,003837,东方臻享纯债债券A
3017,003838,东方臻享纯债债券C
3018,003839,易方达瑞通灵活配置混合A
3019,003840,易方达瑞通灵活配置混合C
3020,003841,大成惠裕定开纯债债券
3021,003842,中邮景泰灵活配置混合A
3022,003843,中邮景泰灵活配置混合C
3023,003845,汇安丰恒灵活配置混合A
3024,003846,汇安丰恒灵活配置混合C
3025,003847,华安鼎丰债券
3026,003848,中银广利灵活配置混合A
3027,003849,中银广利灵活配置混合C
3028,003850,中银锦利灵活配置混合A
3029,003851,中银锦利灵活配置混合C
3030,003852,金鹰添享纯债债券
3031,003853,金鹰信息产业股票A
3032,003854,汇安丰华混合A
3033,003855,汇安丰华混合C
3034,003856,国都聚鑫定期开放混合
3035,003857,前海开源周期优选混合A
3036,003858,前海开源周期优选混合C
3037,003859,招商招旭纯债A
3038,003860,招商招旭纯债C
3039,003861,招商兴福混合A
3040,003862,招商兴福混合C
3041,003863,招商招祥纯债A
3042,003864,招商招祥纯债C
3043,003865,创金合信量化多因子股票C
3044,003866,博时富诚纯债债券
3045,003867,招商招景纯债A
3046,003868,招商招景纯债C
3047,003869,长信稳势纯债
3048,003871,华泰柏瑞天添宝货币B
3049,003874,浙商日添金货币A
3050,003875,浙商日添金货币B
3051,003876,华宝沪深300增强
3052,003877,富国久利稳健配置混合A
3053,003878,富国久利稳健配置混合C
3054,003879,嘉实6个月理财债券A
3055,003880,嘉实定期宝6个月理财债券A
3056,003881,嘉实定期宝6个月理财债券B
3057,003882,易方达瑞弘混合A
3058,003883,易方达瑞弘混合C
3059,003884,汇安沪深300指数增强A
3060,003885,汇安沪深300指数增强C
3061,003886,汇安丰利混合A
3062,003887,汇安丰利混合C
3063,003888,汇安嘉源纯债债券
3064,003889,汇安丰泽混合A
3065,003890,汇安丰泽混合C
3066,003891,汇安嘉裕纯债债券
3067,003898,永赢丰益债券
3068,003900,交银瑞鑫定开混合
3069,003912,泰达宏利启富混合A
3070,003913,泰达宏利启富混合C
3071,003922,长盛盛康纯债债券A
3072,003923,长盛盛康纯债债券C
3073,003926,中融恒信纯债A
3074,003927,中融恒信纯债C
3075,003928,前海联合永兴纯债A
3076,003929,中银证券安进债券A
3077,003930,中银证券安进债券C
3078,003931,工银丰实三年定开债券
3079,003932,银华中证5年期地方政府债指
3080,003933,银华中证5年期地方政府债指
3081,003934,银华10年地方政府债A
3082,003935,银华10年地方政府债C
3083,003938,南方荣尊定开混合A
3084,003939,南方荣尊定开混合C
3085,003940,银华盛世精选灵活配置混合发
3086,003949,兴全稳泰债券
3087,003950,博时鑫润混合A
3088,003951,博时鑫润混合C
3089,003952,兴业18个月定开债A
3090,003953,兴业18个月定开债C
3091,003954,华泰柏瑞价值精选30混合
3092,003955,国泰民丰回报定开混合
3093,003956,南方教育股票
3094,003957,安信新起点混合A
3095,003958,安信新起点混合C
3096,003961,易方达瑞程灵活配置混合A
3097,003962,易方达瑞程灵活配置混合C
3098,003963,博时慧选纯债定开债
3099,003966,中银润利混合A
3100,003967,中银润利混合C
3101,003968,交银天益宝货币A
3102,003969,交银天益宝货币E
3103,003970,华泰柏瑞兴利混合A
3104,003971,华泰柏瑞兴利混合C
3105,003972,国富美元债定开债人民币
3106,003973,国富美元债定开债美元现汇
3107,003978,中信建投稳祥A
3108,003979,中信建投稳祥C
3109,003980,中银证券瑞益混合A
3110,003981,中银证券瑞益混合C
3111,003983,鹏华丰惠债券
3112,003984,嘉实新能源新材料股票A
3113,003985,嘉实新能源新材料股票C
3114,003986,申万菱信中证500指数优选增强
3115,003987,银华中债10年期金融债指数
3116,003988,银华中债10年期金融债指数
3117,003989,银华中债5年期金融债指数A
3118,003990,银华中债5年期金融债指数C
3119,003993,前海开源沪港深核心驱动混合
3120,003994,华富货币B
3121,003995,银华中债AAA信用债指数A
3122,003996,银华中债AAA信用债指数C
3123,003997,泓德添利货币A
3124,003998,泓德添利货币B
3125,003999,富荣富祥纯债
3126,004000,泰达睿选稳健混合
3127,004001,泰达宏利恒利债券A
3128,004002,泰达宏利恒利债券C
3129,004005,东方民丰回报赢安混合A
3130,004006,东方民丰回报赢安混合C
3131,004008,中融鑫思路混合A
3132,004009,中融鑫思路混合C
3133,004010,华泰柏瑞鼎利灵活配置混合A
3134,004011,华泰柏瑞鼎利灵活配置混合C
3135,004020,广发景祥纯债
3136,004021,广发汇富一年定期债券A
3137,004022,广发汇富一年定期债券C
3138,004024,华泰保兴尊诚一年定开债
3139,004025,融通收益增强债券A
3140,004026,融通收益增强债券C
3141,004027,广发景源纯债A
3142,004028,广发景源纯债C
3143,004030,嘉实丰安6个月定期债券
3144,004031,鑫元添利债券
3145,004032,工银丰淳半年定开债券
3146,004033,金鹰添荣纯债债券
3147,004034,博时弘康18个月定开债A
3148,004035,博时弘康18个月定开债C
3149,004038,中银富享定开债
3150,004039,中欧骏泰货币
3151,004040,金鹰医疗健康产业A
3152,004041,金鹰医疗健康产业C
3153,004042,华夏鼎茂债券A
3154,004043,华夏鼎茂债券C
3155,004044,金鹰转型动力混合
3156,004045,金鹰添润定开债
3157,004046,华夏新锦顺混合A
3158,004047,华夏新锦顺混合C
3159,004048,华夏新锦汇混合A
3160,004049,华夏新锦汇混合C
3161,004050,华夏新锦升混合A
3162,004051,华夏新锦升混合C
3163,004052,华夏鼎智债券A
3164,004053,华夏鼎智债券C
3165,004056,华夏惠利货币A
3166,004059,鑫元招利债券
3167,004060,博时兴盛货币
3168,004061,华夏鼎隆债券A
3169,004062,华夏鼎隆债券C
3170,004063,华夏恒融一年定开债
3171,004065,中融量化多因子混合A
3172,004066,嘉实稳熙纯债债券
3173,004069,南方中证全指证券ETF联接A
3174,004070,南方中证全指证券ETF联接C
3175,004072,金元顺安金通宝货币A
3176,004073,金元顺安金通宝货币B
3177,004075,交银医药创新股票
3178,004076,国联安锐意成长混合
3179,004077,金信民发货币A
3180,004078,金信民发货币B
3181,004079,万家鑫丰纯债A
3182,004080,万家鑫丰纯债C
3183,004081,国联安鑫乾混合A
3184,004082,国联安鑫乾混合C
3185,004083,国联安鑫隆混合A
3186,004084,国联安鑫隆混合C
3187,004085,工银国债(7-10年)指数
3188,004086,工银国债(7-10年)指数
3189,004087,银华添润定期开放债券
3190,004089,汇添富鑫瑞债券A
3191,004090,汇添富鑫瑞债券C
3192,004091,博时沪港深价值优选A
3193,004092,博时沪港深价值优选C
3194,004093,金元顺安桉盛债券A
3195,004097,农银汇理日日鑫交易型货币A
3196,004098,前海开源港股通股息率50强
3197,004099,前海开源沪港深景气行业精选混合
3198,004100,鹏华安益增强混合
3199,004101,国泰民安增益纯债A
3200,004102,信诚稳悦债券A
3201,004103,信诚稳悦债券C
3202,004104,信诚稳鑫A
3203,004105,信诚稳鑫C
3204,004106,中信保诚稳丰A
3205,004107,中信保诚稳丰C
3206,004108,信诚稳泰A
3207,004109,信诚稳泰C
3208,004112,创金合信国企活力混合
3209,004116,嘉实新添瑞混合
3210,004117,大成惠祥定开纯债债券
3211,004118,博时裕鹏纯债债券
3212,004119,广发创新驱动灵活配置混合
3213,004120,国富安享货币
3214,004121,兴银现金添利
3215,004122,兴银长益定开债
3216,004123,兴银长盈定开债
3217,004124,民生加银鑫升纯债
3218,004126,浦银安盛稳健增利债券A
3219,004127,鹏华丰康债券
3220,004128,前海联合泳隆混合A
3221,004129,国联安鑫汇混合A
3222,004130,国联安鑫汇混合C
3223,004131,国联安鑫发混合A
3224,004132,国联安鑫发混合C
3225,004133,中航航行宝货币
3226,004134,农银金安18个月定开债
3227,004135,申万菱信量化成长混合
3228,004136,博时民泽纯债债券
3229,004137,博时合惠货币B
3230,004138,上银鑫达混合
3231,004139,中邮军民融合灵活配置混合
3232,004140,兴业福鑫债券
3233,004141,兴业瑞丰6个月定开债
3234,004142,招商盛合灵活混合A
3235,004143,招商盛合灵活混合C
3236,004144,上投安丰回报A
3237,004145,上投安丰回报C
3238,004148,圆信永丰多策略
3239,004149,博时鑫惠混合A
3240,004150,博时鑫惠混合C
3241,004151,先锋日添利A
3242,004152,先锋日添利B
3243,004153,信诚新悦回报灵活配置混合A
3244,004154,信诚新悦回报灵活配置混合B
3245,004155,信诚至泰灵活配置混合A
3246,004156,信诚至泰灵活配置混合C
3247,004157,信诚至诚灵活配置混合A
3248,004158,信诚至诚灵活配置混合B
3249,004161,国泰企业信用精选A人民币
3250,004162,国泰企业信用精选A美元现汇
3251,004163,国泰企业信用精选A美元现钞
3252,004164,国泰企业信用精选C人民币
3253,004165,北信瑞丰增强回报
3254,004166,东方价值挖掘灵活配置混合
3255,004167,安信活期宝货币B
3256,004168,博时富嘉纯债债券
3257,004169,万家现金增利货币A
3258,004170,万家现金增利货币B
3259,004171,信诚永益一年定开混合A
3260,004172,信诚永益一年定开混合C
3261,004173,嘉实增益宝货币
3262,004175,博时鑫泰混合A
